texto;categoria;origem;data_criacao;status;prioridade;cliente_id
quero troca ou devolução porque veio danificado já tentei no chat e também por telefone, mas não resolveu a recuperação de senha falha e eu fico sem acesso estou bem irritado porque já tentei outras vezes podem orientar como limpar cache e ajustar o navegador;suporte;email;2025-12-22 17:36:09;fechado;alta;2253
PRECISO DE AJUDA a ativação falha e a assinatura fica suspensa falei no chat antes e fiquei sem retorno, então envio este email hoje mais cedo eu não reconheço a cobrança e preciso de contestação estou bem irritado porque já tentei outras vezes agradeço, ficou resolvido aqui PROTO_[VGW];assinatura;email;2025-12-22 17:37:29;fechado;alta;5042
ABSURDO já falei com o atendimento e ficou sem retorno a renovação automática cobrou e eu queria pausa isso está revoltante, sempre fica pendente inclusive fiquei perdido com o procedimento quero confirmar a renovação e a mensalidade correta;assinatura;chat;2025-12-22 17:43:24;aberto;alta;7955
PRECISO DE AJUDA quero troca ou devolução porque veio danificado já tentei limpei cache e cookies, tentei de novo mais tarde, refiz a senha e tentei de novo estou bem irritado porque já tentei outras vezes preciso de atualização do envio e da separação;logistica;email;2025-12-22 17:51:18;fechado;alta;1888
hoje mais cedo preciso saber formas de pagamento e como gerar comprovante isso está revoltante, sempre fica pendente podem confirmar a política e as regras aplicáveis obrigado pela atenção;informacoes;chat;2025-12-22 17:56:16;aberto;baixa;1171
não entendi o prazo e o andamento do status isso está me atrapalhando desde já agradeço o cupom de desconto não aplicou na mensalidade;informacoes;email;2025-12-22 18:06:04;fechado;media;7651
PRECISO DE AJUDA o envio ficou na separação e não anda já chamei no chat e mandei email, mas sigo sem retorno desde a semana passada já tentei saí e entrei na minha conta, limpei cache e cookies, tentei de novo mais tarde estou bem irritado porque já tentei outras vezes podem verificar o rastreamento e atualizar o status aguardo retorno PEDIDO_[ICM];logistica;telefone;2025-12-22 18:39:22;fechado;alta;3165
pode me orientar, por favor quero informação de como funciona o procedimento de devolução o rastreamento não atualiza e a previsão só muda quero orientação pra seguir o procedimento certo;informacoes;telefone;2025-12-22 18:53:09;fechado;baixa;5418
hoje mais cedo foi frustrante porque não resolveu e ficou demorado obrigado pela ajuda preciso de um retorno claro sobre esse processo;feedback;telefone;2025-12-22 19:20:29;fechado;media;7968
NAO CONSIGO Bom dia, tá complicado estou bem irritado porque já tentei outras vezes preciso de ajuda urgente pra recuperar o acesso a recuperação de senha falha e eu fico sem acesso;suporte;telefone;2025-12-22 19:24:44;fechado;alta;4577
está cansativo e ninguém dá solução no começo do mês o status está pendente e não consigo saber o recebimento PEDIDO_[EWT];logistica;chat;2025-12-22 19:31:17;aberto;alta;1905
o processo é burocrático e falta transparência no retorno foi rápido e ajudou bastante por favor, registrem a reclamação e me orientem agradeço, ficou resolvido aqui;feedback;telefone;2025-12-22 20:04:41;fechado;media;1905
PRECISO DE AJUDA já mandei email e não resolveu, tô tentando por aqui a tela em branco aparece e não carrega desde já agradeço agradeço o atendimento estou decepcionado e quero uma revisão do caso;feedback;chat;2025-12-22 21:08:52;fechado;alta;4383
podem verificar a fatura e ajustar a cobrança veio juros e multa e eu não entendi o motivo fico na dúvida do que fazer fico no aguardo de retorno PROTO_[XAM];financeiro;chat;2025-12-22 21:11:16;aberto;baixa;4689
URGENTE já mandei email e não resolveu, tô tentando por aqui preciso de relatório e extrato, mas não acho a opção o período de teste acabou e eu não vi a gratuidade isso está revoltante, sempre fica pendente;informacoes;chat;2025-12-22 21:36:26;fechado;alta;5353
no fim de semana o cupom de desconto não aplicou na mensalidade está cansativo e ninguém dá solução podem confirmar a política e as regras aplicáveis preciso de orientação sobre regras e condições de troca;informacoes;email;2025-12-22 22:04:29;fechado;alta;1775
desde ontem preciso de uma orientação pra seguir preciso de atualização do envio e da separação inclusive fiquei perdido com o procedimento o status está pendente e não consigo saber o recebimento;logistica;email;2025-12-22 22:27:10;fechado;media;2238
quero registrar reclamação sobre qualidade e comunicação foi rápido e ajudou bastante podem confirmar que ficou registrado e que vão melhorar desde já agradeço;feedback;chat;2025-12-23 01:58:28;fechado;media;6163
no fim de semana já tentei refiz a senha e tentei de novo, reiniciei o aparelho isso esta revoltante, sempre fica pendente podem confirmar a política e as regras aplicáveis podem passar um passo a passo do cadastro e requisitos;informacoes;email;2025-12-23 03:01:39;fechado;alta;9463
isso está revoltante, sempre fica pendente já pedi ajuda antes e continua igual preciso saber formas de pagamento e como gerar comprovante quero orientação pra seguir o procedimento certo fico no aguardo de retorno;informacoes;email;2025-12-23 04:38:27;fechado;alta;6035
Boa tarde, me orientem faz dias a tela em branco aparece e não carrega isso está me atrapalhando eu só queria q fosse mais simples preciso q a funcionalidade volte a funcionar desde já agradeço;suporte;email;2025-12-23 08:18:47;fechado;media;6328
NAO CONSIGO Oi o pedido ficou parado em transito e não chegou isso está revoltante, sempre fica pendente quero informacao de como funciona o procedimento de devolução preciso de atualização do envio e da separação ja mandei email e não resolveu, tô tentando por aqui desde já agradeço;logistica;chat;2025-12-23 08:30:53;fechado;alta;1109
no começo do mês preciso de uma orientação pra seguir agradeço se puderem revisar a comunicação do suporte inclusive fiquei perdido com o procedimento obrigado, já normalizou e pode encerrar estou insatisfeito com o atendimento, sem retorno e muita demora;feedback;email;2025-12-23 08:34:39;fechado;media;2973
desde ontem a fatura parece com duplicidade e o valor não bate isso está revoltante, sempre fica pendente;financeiro;chat;2025-12-23 08:54:21;fechado;alta;8464
já tentei pelo chat e não resolveu, por isso liguei o pacote veio avariado e a embalagem parecia violada depois da atualização o botão de salvar parou foi rápido e ajudou bastante podem orientar devolução, troca e coleta do pacote agora pouco;logistica;telefone;2025-12-23 09:14:07;fechado;alta;6031
o pedido ficou parado em trânsito e não chegou preciso de uma orientação pra seguir podem orientar devolução, troca e coleta do pacote PEDIDO_[ZWH];logistica;chat;2025-12-23 09:14:11;fechado;media;5075
Bom dia a tela em branco aparece e não carrega estou bem irritado porque já tentei outras vezes como funciona isso e qual o procedimento;suporte;email;2025-12-23 09:23:11;aberto;baixa;3851
URGENTE já tentei pelo chat e não resolveu, por isso liguei eu não reconheço a cobrança e preciso de contestação isso está revoltante, sempre fica pendente obrigado pela atenção desde a semana passada, estou ligando pra tentar resolver;financeiro;telefone;2025-12-23 09:24:52;aberto;alta;3851
preciso de reanálise, a experiência foi péssima agradeço se puderem revisar a comunicação do suporte agradeço, ficou resolvido aqui está cansativo e ninguém dá solução;feedback;telefone;2025-12-23 09:27:04;fechado;media;4958
no fim de semana a renovação automática cobrou e eu queria pausa obrigado pela ajuda preciso ajustar a assinatura e evitar duplicidade;assinatura;telefone;2025-12-23 09:28:59;fechado;alta;7051
Boa noite hoje mais cedo o status está pendente e não consigo saber o recebimento está cansativo e ninguém dá solução preciso de previsão de entrega e confirmação de recebimento;logistica;chat;2025-12-23 09:36:39;aberto;baixa;3851
o download não completa e aparece erro de compatibilidade preciso de retorno rápido, por favor obrigado pela atenção quero um passo a passo pra resolver o erro já tentei saí e entrei na minha conta, atualizei o app;suporte;telefone;2025-12-23 09:40:45;fechado;alta;4957
já mandei email e não resolveu, tô tentando por aqui a renovação automática cobrou e eu queria pausa obrigado pela ajuda como funciona isso e qual o procedimento;assinatura;chat;2025-12-23 09:53:48;fechado;alta;1355
ABSURDO já falei com o atendimento e ficou sem retorno desde ontem, estou ligando pra tentar resolver o navegador trava e parece problema de cookies e cache já fiz: • reiniciei o aparelho • tentei de novo mais tarde • atualizei o app obrigado pela ajuda preciso que a funcionalidade volte a funcionar;suporte;telefone;2025-12-23 10:16:18;fechado;alta;9142
Boa noite preciso de reagendamento porque o prazo já passou agradeço o atendimento PEDIDO_[GMD];logistica;telefone;2025-12-23 10:22:04;fechado;alta;9357
estou bem irritado porque já tentei outras vezes já pedi ajuda antes e continua igual quero um registro formal, porque ficou revoltante pra mim por favor, registrem a reclamação e me orientem obrigado;feedback;telefone;2025-12-23 10:29:14;fechado;alta;7738
no fim de semana isso está revoltante, sempre fica pendente obrigado pela atenção preciso de esclarecimento sobre prazo e condições quero entender o horário de atendimento e o procedimento;informacoes;email;2025-12-23 10:31:02;fechado;baixa;6031
URGENTE a recuperação de senha falha e eu fico sem acesso obrigado pela ajuda preciso de ajuda urgente pra recuperar o acesso obrigado pela atenção;suporte;telefone;2025-12-23 10:35:47;fechado;alta;9357
estou bem irritado porque já tentei outras vezes já chamei no chat e mandei email, mas sigo sem retorno o download não completa e aparece erro de compatibilidade preciso que a funcionalidade volte a funcionar;suporte;telefone;2025-12-23 10:37:21;fechado;alta;9463
no começo do mês o navegador trava e parece problema de cookies e cache está cansativo e ninguém dá solução preciso de ajuda urgente pra recuperar o acesso;suporte;telefone;2025-12-23 10:45:41;fechado;alta;7738
o cartão não aprovou e eu preciso de orientação inclusive fiquei perdido com o procedimento valeu, podem fechar por favor preciso de nota fiscal e comprovante para concluir está cansativo e ninguém dá solução;financeiro;telefone;2025-12-23 10:53:54;fechado;alta;9142
já tentei contato antes e não resolveu desde ontem quero cancelar minha assinatura e entender a multa obrigado pela ajuda preciso reativação sem cobrança indevida obrigado, já normalizou e pode encerrar podem me dar informação e orientação;assinatura;telefone;2025-12-23 10:54:53;fechado;alta;1888
estou decepcionado e quero uma revisão do caso já liguei e não ficou claro, tô chamando no chat a tela em branco aparece e não carrega estou bem irritado porque já tentei outras vezes podem verificar essa falha e orientar a correção;suporte;chat;2025-12-23 11:26:06;aberto;baixa;8862
Boa noite o status está pendente e não consigo saber o recebimento está cansativo e ninguém dá solução podem orientar devolução, troca e coleta do pacote qual é o prazo e como faço o passo a passo;logistica;telefone;2025-12-23 12:32:34;fechado;alta;3916
desde ontem meu saldo e limite parecem errados depois da cobrança isso está me atrapalhando preciso de nota fiscal e comprovante para concluir obrigado, já normalizou e pode encerrar FATURA_[PGI];financeiro;email;2025-12-23 13:36:28;fechado;media;8690
já tentei pelo chat e não resolveu, por isso liguei o pedido ficou parado em trânsito e não chegou já tentei tentei outro navegador, saí e entrei na minha conta, refiz a senha e tentei de novo preciso saber formas de pagamento e como gerar comprovante isso está revoltante, sempre fica pendente agora pouco por favor, verifiquem se houve extravio ou atraso PEDIDO_[IXY];logistica;telefone;2025-12-23 14:23:58;fechado;media;1775
preciso de relatório e extrato, mas não acho a opção já tentei refiz a senha e tentei de novo, atualizei o app obrigado pela ajuda parece que cada hora muda uma coisa preciso de confirmação do status e do andamento valeu, podem fechar por favor;informacoes;telefone;2025-12-23 14:31:06;fechado;alta;1888
desde a semana passada, estou ligando pra tentar resolver estou bem irritado porque já tentei outras vezes preciso de ajuda urgente pra recuperar o acesso não consigo acessar o login e aparece mensagem de erro;suporte;telefone;2025-12-23 14:37:23;fechado;alta;4958
Olá houve reajuste e eu queria orientação sobre o plano preciso de retorno rápido, por favor quero confirmar a renovação e a mensalidade correta qual é o prazo e como faço o passo a passo PROTO_[IOG];assinatura;telefone;2025-12-23 14:38:14;aberto;alta;1828
no começo do mês, estou ligando pra tentar resolver podem passar um passo a passo do cadastro e requisitos isso está revoltante, sempre fica pendente valeu, podem fechar por favor;informacoes;telefone;2025-12-23 14:38:34;fechado;media;5104
ABSURDO Olá eu não reconheço a cobrança e preciso de contestação isso está revoltante, sempre fica pendente por favor, façam uma reanálise da contestação como funciona isso e qual o procedimento FATURA_[TOL];financeiro;telefone;2025-12-23 15:14:02;fechado;alta;1289
PRECISO DE AJUDA já falei com o atendimento e ficou sem retorno meu saldo e limite parecem errados depois da cobrança isso está revoltante, sempre fica pendente por favor, façam uma reanálise da contestação agradeço, ficou resolvido aqui qual é o prazo e como faço o passo a passo;financeiro;telefone;2025-12-23 15:25:13;fechado;alta;9495
obrigado pela ajuda Boa noite preciso de relatório e extrato, mas não acho a opção preciso de esclarecimento sobre prazo e condições obrigado pela atenção;informacoes;telefone;2025-12-23 15:36:37;fechado;media;3851
agora pouco, estou ligando pra tentar resolver estou bem irritado porque já tentei outras vezes o rastreamento não atualiza e a previsão só muda;logistica;telefone;2025-12-23 15:45:26;fechado;alta;4958
NAO CONSIGO preciso de reagendamento porque o prazo já passou já falei com o atendimento e ficou sem retorno agora pouco não consigo acessar o login e aparece mensagem de erro já tentei saí e entrei na minha conta, tentei outro navegador, limpei cache e cookies isso está revoltante, sempre fica pendente podem verificar o rastreamento e atualizar o status;logistica;telefone;2025-12-23 15:48:34;fechado;alta;9806
Boa noite, por gentileza no começo do mês meu saldo e limite parecem errados depois da cobrança já fiz: • limpei cache e cookies • saí e entrei na minha conta isso está revoltante, sempre fica pendente preciso de nota fiscal e comprovante para concluir;financeiro;chat;2025-12-23 15:56:25;fechado;media;4607
Olá, me orientem já liguei e não ficou claro, tô chamando no chat quero entender o horário de atendimento e o procedimento foi rápido e ajudou bastante preciso de confirmação do status e do andamento;informacoes;chat;2025-12-23 16:03:10;fechado;alta;9463
Boa noite teve tentativa de entrega mas não chegou no endereço preciso saber formas de pagamento e como gerar comprovante isso está revoltante, sempre fica pendente podem verificar o rastreamento e atualizar o status hoje mais cedo PEDIDO_[FGA];logistica;chat;2025-12-23 16:12:38;fechado;alta;8862
o status está pendente e não consigo saber o recebimento já mandei email e não resolveu, tô tentando por aqui desde a semana passada foi rápido e ajudou bastante inclusive fiquei perdido com o procedimento podem verificar o rastreamento e atualizar o status;logistica;chat;2025-12-23 16:37:44;fechado;alta;8708
desde a semana passada estou insatisfeito com o atendimento, sem retorno e muita demora obrigado, já normalizou e pode encerrar isso está revoltante, sempre fica pendente minha entrega atrasou e o prazo mudou PEDIDO_[SNJ];logistica;email;2025-12-23 17:10:12;fechado;alta;3379
Boa noite, me ajudem o item faltando deixou o pedido incompleto ja tentei reiniciei o aparelho, atualizei o app, tentei outro navegador obrigado pela ajuda por favor, verifiquem se houve extravio ou atraso obrigado pela atenção PEDIDO_[MPJ];logistica;chat;2025-12-23 17:18:44;fechado;media;4607
Oi hoje mais cedo estou bem irritado porque já tentei outras vezes deixo sugestão pra melhorar a experiência e a satisfação agradeço, ficou resolvido aqui já mandei email e não resolveu, tô tentando por aqui;feedback;chat;2025-12-23 17:40:47;fechado;alta;9495
Olá desde a semana passada minha entrega atrasou e o prazo mudou isso esta revoltante, sempre fica pendente inclusive fiquei perdido com o procedimento por favor, verifiquem se houve extravio ou atraso;logistica;chat;2025-12-23 17:44:34;fechado;media;7669
a recuperação de senha falha e eu fico sem acesso podem orientar como limpar cache e ajustar o navegador fico no aguardo de retorno foi rápido e ajudou bastante;suporte;chat;2025-12-23 17:51:33;fechado;alta;4607
PRECISO DE AJUDA Bom dia falei no chat antes e fiquei sem retorno, então envio este email desde ontem tenho dúvida sobre limite e restrição nas condições foi rápido e ajudou bastante quero orientação pra seguir o procedimento certo;informacoes;email;2025-12-23 17:53:14;fechado;alta;1905
Boa tarde faz dias o status está pendente e não consigo saber o recebimento isso está revoltante, sempre fica pendente preciso de previsão de entrega e confirmação de recebimento qual é o prazo e como faço o passo a passo PEDIDO_[CBS];logistica;email;2025-12-23 18:24:41;fechado;media;7955
URGENTE já falei com o atendimento e ficou sem retorno está cansativo e ninguém dá solução obrigado pela atenção podem verificar essa falha e orientar a correção não consigo acessar o login e aparece mensagem de erro;suporte;telefone;2025-12-23 18:30:26;fechado;alta;6031
no começo do mês isso está revoltante, sempre fica pendente desde já agradeço inclusive fiquei perdido com o procedimento preciso de reagendamento porque o prazo já passou PEDIDO_[MYZ];logistica;email;2025-12-23 18:55:51;fechado;alta;5353
qual a documentação e confirmação necessária no cadastro obrigado pela ajuda desde já agradeço quero orientação pra seguir o procedimento certo houve reajuste e eu queria orientação sobre o plano;informacoes;chat;2025-12-23 19:13:32;fechado;media;6649
hoje mais cedo, estou ligando pra tentar resolver o pagamento foi recusado e o processamento ficou em análise quero registrar reclamação sobre qualidade e comunicação fico na dúvida do que fazer podem revisar o processamento e dizer se foi aprovado desde já agradeço podem me dar informação e orientação PROTO_[MSW];financeiro;telefone;2025-12-23 19:16:07;aberto;baixa;7547
PRECISO DE AJUDA foi rápido e ajudou bastante faz dias a fatura parece com duplicidade e o valor não bate;financeiro;chat;2025-12-23 19:26:09;fechado;alta;8862
PRECISO DE AJUDA Oi ja tentei reiniciei o aparelho, limpei cache e cookies estou bem irritado porque já tentei outras vezes inclusive fiquei perdido com o procedimento preciso de ajuda urgente pra recuperar o acesso a recuperação de senha falha e eu fico sem acesso fico no aguardo;suporte;chat;2025-12-23 19:38:21;fechado;alta;3143
PRECISO DE AJUDA já tentei pelo chat e não resolveu, por isso liguei no fim de semana a sincronização não funciona e o upload falha preciso de relatório e extrato, mas não acho a opção estou bem irritado porque já tentei outras vezes preciso que a funcionalidade volte a funcionar;suporte;telefone;2025-12-23 19:51:57;fechado;alta;8464
desde a semana passada Olá, tá complicado já tentei pelo chat e não resolveu, por isso liguei eu não reconheço a cobrança e preciso de contestação está cansativo e ninguém dá solução podem revisar o processamento e dizer se foi aprovado;financeiro;telefone;2025-12-23 20:02:34;fechado;alta;5353
Boa noite no fim de semana a sincronização não funciona e o upload falha estou bem irritado porque já tentei outras vezes podem orientar como limpar cache e ajustar o navegador valeu, podem fechar por favor como funciona isso e qual o procedimento;suporte;email;2025-12-23 21:44:48;fechado;media;7955
URGENTE já liguei e não ficou claro, tô chamando no chat desde ontem preciso saber formas de pagamento e como gerar comprovante agradeço o atendimento podem informar como funciona e quais dados preciso enviar fico no aguardo;informacoes;chat;2025-12-23 21:50:38;fechado;alta;7669
NAO CONSIGO Oi hoje mais cedo o sistema fica lento e às vezes dá crash o envio ficou na separação e não anda ja tentei atualizei o app, reiniciei o aparelho, tentei de novo mais tarde isso está revoltante, sempre fica pendente preciso q a funcionalidade volte a funcionar;suporte;chat;2025-12-23 22:19:19;fechado;alta;9495
no começo do mês minha mensalidade foi cobrada em duplicidade e isso me atrapalha obrigado pela ajuda parece que cada hora muda uma coisa preciso reativação sem cobrança indevida obrigado pela atenção;assinatura;email;2025-12-23 23:30:54;fechado;media;3135
falei no chat antes e fiquei sem retorno, então envio este email o rastreamento não atualiza e a previsão só muda isso está revoltante, sempre fica pendente preciso de atualização do envio e da separação fico no aguardo de retorno;logistica;email;2025-12-24 08:23:02;fechado;alta;6031
PRECISO DE AJUDA Bom dia isso está revoltante, sempre fica pendente preciso saber formas de pagamento e como gerar comprovante;informacoes;email;2025-12-24 08:34:30;aberto;alta;6031
no começo do mês obrigado pela ajuda desde já agradeço preciso que a funcionalidade volte a funcionar o app está instável e fica travando;suporte;email;2025-12-24 08:45:33;fechado;media;5104
foi frustrante porque não resolveu e ficou demorado Boa tarde desde ontem está cansativo e ninguém dá solução inclusive fiquei perdido com o procedimento agradeço se puderem revisar a comunicação do suporte;feedback;email;2025-12-24 08:52:30;fechado;alta;8126
ABSURDO já chamei no chat e mandei email, mas sigo sem retorno isso está revoltante, sempre fica pendente podem informar como funciona e quais dados preciso enviar preciso de relatório e extrato, mas não acho a opção;informacoes;telefone;2025-12-24 09:20:30;aberto;alta;7955
NAO CONSIGO Oi, tá complicado o rastreamento não atualiza e a previsão só muda isso está revoltante, sempre fica pendente quero registrar reclamação sobre qualidade e comunicação preciso de atualização do envio e da separação já chamei no chat e mandei email, mas sigo sem retorno agradeço, ficou resolvido aqui;logistica;telefone;2025-12-24 09:39:15;fechado;alta;8862
estou bem irritado porque já tentei outras vezes já liguei e não ficou claro, tô chamando no chat o navegador trava e parece problema de cookies e cache preciso de ajuda urgente pra recuperar o acesso;suporte;chat;2025-12-24 09:42:47;fechado;media;3411
o item faltando deixou o pedido incompleto inclusive fiquei perdido com o procedimento podem orientar devolução, troca e coleta do pacote está cansativo e ninguém dá solução PEDIDO_[DMM];logistica;telefone;2025-12-24 09:54:55;fechado;alta;1289
o cartão não aprovou e eu preciso de orientação preciso de mudança de plano, talvez upgrade ou downgrade quero resolver o quanto antes por favor, façam uma reanálise da contestação PROTO_[NRF];financeiro;telefone;2025-12-24 10:21:17;fechado;media;2391
faz dias, estou ligando pra tentar resolver está cansativo e ninguém dá solução a migração de plano ficou confusa e não entendi os benefícios PROTO_[TBL];assinatura;telefone;2025-12-24 10:58:49;fechado;alta;3379
a cobrança ficou pendente e o pagamento nao confirma podem revisar o processamento e dizer se foi aprovado obrigado pela atencao estou bem irritado porque já tentei outras vezes;financeiro;chat;2025-12-24 11:56:19;fechado;alta;9485
já mandei email e não resolveu, tô tentando por aqui isso está revoltante, sempre fica pendente agradeço, ficou resolvido aqui parece que cada hora muda uma coisa o item faltando deixou o pedido incompleto;logistica;chat;2025-12-24 13:25:13;fechado;alta;5353
Boa noite já tentei no chat e também por telefone, mas não resolveu depois da atualização o botão de salvar parou o processo é burocrático e falta transparência no retorno isso está revoltante, sempre fica pendente podem verificar essa falha e orientar a correção;suporte;email;2025-12-24 13:29:40;fechado;baixa;1971
preciso saber formas de pagamento e como gerar comprovante preciso de confirmação do status e do andamento está cansativo e ninguém dá solução;informacoes;telefone;2025-12-24 13:29:54;fechado;media;5042
o pedido ficou parado em trânsito e não chegou por favor, verifiquem se houve extravio ou atraso obrigado, já normalizou e pode encerrar pode me orientar, por favor;logistica;email;2025-12-24 13:30:04;fechado;baixa;2012
o boleto não compensou e a cobrança continua pendente podem revisar o processamento e dizer se foi aprovado fico no aguardo de retorno estou bem irritado porque já tentei outras vezes;financeiro;email;2025-12-24 13:52:10;fechado;alta;3916
faz dias isso é urgente e está me travando podem verificar o rastreamento e atualizar o status o pacote veio avariado e a embalagem parecia violada;logistica;chat;2025-12-24 13:55:10;fechado;alta;7732
URGENTE Boa tarde hoje mais cedo ja tentei tentei de novo mais tarde, limpei cache e cookies, reiniciei o aparelho o status do plano expirou e não consigo reativar agradeço o atendimento já mandei email e não resolveu, tô tentando por aqui preciso reativação sem cobrança indevida;assinatura;chat;2025-12-24 14:23:41;fechado;alta;5353
URGENTE já chamei no chat e mandei email, mas sigo sem retorno eu não reconheço a cobrança e preciso de contestação preciso de estorno ou reembolso o quanto antes estou bem irritado porque já tentei outras vezes agora pouco, estou ligando pra tentar resolver;financeiro;telefone;2025-12-24 14:28:08;fechado;alta;3165
NAO CONSIGO já tentei pelo chat e não resolveu, por isso liguei foi rápido e ajudou bastante preciso de previsão de entrega e confirmação de recebimento minha entrega atrasou e o prazo mudou PEDIDO_[VNX];logistica;telefone;2025-12-24 14:29:12;fechado;alta;4121
ABSURDO agora pouco a recuperação de senha falha e eu fico sem acesso foi rápido e ajudou bastante podem orientar como limpar cache e ajustar o navegador obrigado, já normalizou e pode encerrar;suporte;telefone;2025-12-24 14:33:12;fechado;alta;1171
estou bem irritado porque já tentei outras vezes preciso de reagendamento porque o prazo já passou já tentei refiz a senha e tentei de novo, tentei de novo mais tarde, atualizei o app podem verificar o rastreamento e atualizar o status valeu, podem fechar por favor;logistica;telefone;2025-12-24 14:39:20;fechado;media;3165
NAO CONSIGO já falei com o atendimento e ficou sem retorno foi rápido e ajudou bastante quero reagendamento da tentativa de entrega quero troca ou devolução porque veio danificado;logistica;telefone;2025-12-24 14:49:09;fechado;alta;4607
a migração de plano ficou confusa e não entendi os benefícios preciso ajustar a assinatura e evitar duplicidade desde já agradeço agradeço o atendimento;assinatura;telefone;2025-12-24 14:50:21;fechado;media;5170
por favor, façam uma reanálise da contestação a fatura parece com duplicidade e o valor não bate estou bem irritado porque já tentei outras vezes FATURA_[JKA];financeiro;telefone;2025-12-24 14:56:25;fechado;alta;7669
NAO CONSIGO hoje mais cedo o app está instável e fica travando isso está revoltante, sempre fica pendente podem orientar como limpar cache e ajustar o navegador desde já agradeço;suporte;telefone;2025-12-24 15:12:53;fechado;alta;1971
URGENTE desde a semana passada preciso resolver com urgência parece que cada hora muda uma coisa podem verificar essa falha e orientar a correção o download não completa e aparece erro de compatibilidade;suporte;chat;2025-12-24 15:47:24;fechado;alta;8182
URGENTE Boa tarde estou bem irritado pq já tentei outras vezes agradeço se puderem revisar a comunicação do suporte deixo sugestão pra melhorar a experiência e a satisfação;feedback;telefone;2025-12-24 15:54:37;fechado;alta;4121
já mandei email e não resolveu, tô tentando por aqui não consigo acessar o login e aparece mensagem de erro podem verificar essa falha e orientar a correção obrigado pela ajuda no fim de semana;suporte;chat;2025-12-24 16:08:47;fechado;alta;7955
ABSURDO estou bem irritado porque já tentei outras vezes já tentei pelo chat e não resolveu, por isso liguei o cupom de desconto não aplicou na mensalidade podem verificar o desconto e o cupom do meu plano;assinatura;telefone;2025-12-24 16:14:10;fechado;alta;8464
PRECISO DE AJUDA estou bem irritado porque já tentei outras vezes agora pouco quero cancelar minha assinatura e entender a multa;assinatura;chat;2025-12-24 16:42:33;fechado;alta;8464
já tentei pelo chat e não resolveu, por isso liguei obrigado pela ajuda quero reagendamento da tentativa de entrega minha entrega atrasou e o prazo mudou PEDIDO_[QTY];logistica;telefone;2025-12-24 16:54:02;fechado;media;8464
ABSURDO já chamei no chat e mandei email, mas sigo sem retorno a sincronização não funciona e o upload falha estou bem irritado porque já tentei outras vezes já fiz: • refiz a senha e tentei de novo • reiniciei o aparelho • saí e entrei na minha conta quero um passo a passo pra resolver o erro hoje mais cedo valeu, podem fechar por favor;suporte;telefone;2025-12-24 17:07:20;fechado;alta;5104
no começo do mês a ativação falha e a assinatura fica suspensa meu saldo e limite parecem errados depois da cobrança foi rápido e ajudou bastante podem verificar o desconto e o cupom do meu plano;assinatura;email;2025-12-24 17:11:45;fechado;media;3379
ABSURDO Bom dia quero entender o horário de atendimento e o procedimento foi rápido e ajudou bastante quero orientação pra seguir o procedimento certo;informacoes;chat;2025-12-24 17:13:28;fechado;alta;5234
no fim de semana teve tentativa de entrega mas não chegou no endereço isso está revoltante, sempre fica pendente parece que cada hora muda uma coisa podem orientar devolução, troca e coleta do pacote aguardo retorno qual é o prazo e como faço o passo a passo;logistica;chat;2025-12-24 17:14:39;fechado;alta;9485
PRECISO DE AJUDA estou bem irritado porque já tentei outras vezes falei no chat antes e fiquei sem retorno, então envio este email teve tentativa de entrega mas não chegou no endereço PEDIDO_[PIB];logistica;email;2025-12-24 17:47:17;fechado;alta;8862
Bom dia agora pouco parabéns pelo retorno rápido, foi excelente e de qualidade agradeço o atendimento agradeço, ficou resolvido aqui já mandei email e não resolveu, tô tentando por aqui;feedback;chat;2025-12-24 18:00:48;fechado;alta;1171
a sincronização não funciona e o upload falha Bom dia já chamei no chat e mandei email, mas sigo sem retorno já tentei limpei cache e cookies, tentei outro navegador, reiniciei o aparelho estou bem irritado porque já tentei outras vezes preciso que a funcionalidade volte a funcionar valeu, podem fechar por favor;suporte;telefone;2025-12-24 18:03:40;fechado;media;1171
ABSURDO já falei com o atendimento e ficou sem retorno foi rápido e ajudou bastante por favor, façam uma reanálise da contestação fico no aguardo de retorno o cartão não aprovou e eu preciso de orientação PROTO_[MKY];financeiro;telefone;2025-12-24 18:28:34;fechado;alta;6031
URGENTE o app está instável e fica travando podem checar se é bug e como contornar obrigado, já normalizou e pode encerrar foi rápido e ajudou bastante;suporte;email;2025-12-24 18:45:24;fechado;alta;9640
quero troca ou devolução porque veio danificado está cansativo e ninguém dá solução eu so queria que fosse mais simples por favor, verifiquem se houve extravio ou atraso;logistica;telefone;2025-12-24 18:58:46;fechado;media;9142
Boa noite eu não reconheço a cobrança e preciso de contestação estou bem irritado porque já tentei outras vezes preciso de nota fiscal e comprovante para concluir fico no aguardo de retorno já mandei email e não resolveu, tô tentando por aqui;financeiro;chat;2025-12-24 19:16:20;aberto;media;1971
preciso de reagendamento porque o prazo já passou já tentei pelo chat e não resolveu, por isso liguei no fim de semana estou bem irritado porque já tentei outras vezes parece que cada hora muda uma coisa quero reagendamento da tentativa de entrega valeu, podem fechar por favor;logistica;telefone;2025-12-24 19:29:25;fechado;alta;4121
NAO CONSIGO quero um registro formal, porque ficou revoltante pra mim já chamei no chat e mandei email, mas sigo sem retorno no começo do mês obrigado pela ajuda;feedback;telefone;2025-12-24 19:32:45;fechado;alta;4383
